"Time","well","absorbance","plate","strain","plasmid","row","column","stress","temperature","doxycycline","well_id"
0.5,"E10",0.094,1,"▲erg6","pRS315-NglaERG6","E",10,"0.005% SDS",37,"None","E10_1"
0.5,"E11",0.093,1,"▲erg6","pRS315-NglaERG6","E",11,"0.005% SDS",37,"None","E11_1"
0.5,"E12",0.094,1,"▲erg6","pRS315-NglaERG6","E",12,"0.005% SDS",37,"None","E12_1"
0.5,"F1",0.095,1,"Tet-O7-ERG3","pRS315-CparERG3","F",1,"0.005% SDS",37,"10 µg/mL","F1_1"
0.5,"F2",0.094,1,"Tet-O7-ERG3","pRS315-CparERG3","F",2,"0.005% SDS",37,"10 µg/mL","F2_1"
0.5,"F3",0.095,1,"Tet-O7-ERG3","pRS315-CparERG3","F",3,"0.005% SDS",37,"10 µg/mL","F3_1"
0.5,"F4",0.096,1,"Tet-O7-ERG6","pRS315-CparERG6","F",4,"0.005% SDS",37,"10 µg/mL","F4_1"
0.5,"F5",0.096,1,"Tet-O7-ERG6","pRS315-CparERG6","F",5,"0.005% SDS",37,"10 µg/mL","F5_1"
0.5,"F6",0.097,1,"Tet-O7-ERG6","pRS315-CparERG6","F",6,"0.005% SDS",37,"10 µg/mL","F6_1"
0.5,"F7",0.094,1,"▲erg3","pRS315-CparERG3","F",7,"0.005% SDS",37,"None","F7_1"
0.5,"F8",0.095,1,"▲erg3","pRS315-CparERG3","F",8,"0.005% SDS",37,"None","F8_1"
0.5,"F9",0.097,1,"▲erg3","pRS315-CparERG3","F",9,"0.005% SDS",37,"None","F9_1"
0.5,"F10",0.093,1,"▲erg6","pRS315-CparERG6","F",10,"0.005% SDS",37,"None","F10_1"
0.5,"F11",0.095,1,"▲erg6","pRS315-CparERG6","F",11,"0.005% SDS",37,"None","F11_1"
0.5,"F12",0.095,1,"▲erg6","pRS315-CparERG6","F",12,"0.005% SDS",37,"None","F12_1"
0.5,"G1",0.093,1,"Tet-O7-ERG3","pRS315-CtroERG3","G",1,"0.005% SDS",37,"10 µg/mL","G1_1"
0.5,"G2",0.096,1,"Tet-O7-ERG3","pRS315-CtroERG3","G",2,"0.005% SDS",37,"10 µg/mL","G2_1"
0.5,"G3",0.095,1,"Tet-O7-ERG3","pRS315-CtroERG3","G",3,"0.005% SDS",37,"10 µg/mL","G3_1"
0.5,"G4",0.096,1,"Tet-O7-ERG6","pRS315-CtroERG6","G",4,"0.005% SDS",37,"10 µg/mL","G4_1"
0.5,"G5",0.095,1,"Tet-O7-ERG6","pRS315-CtroERG6","G",5,"0.005% SDS",37,"10 µg/mL","G5_1"
0.5,"G6",0.095,1,"Tet-O7-ERG6","pRS315-CtroERG6","G",6,"0.005% SDS",37,"10 µg/mL","G6_1"
0.5,"G7",0.093,1,"▲erg3","pRS315-CtroERG3","G",7,"0.005% SDS",37,"None","G7_1"
0.5,"G8",0.095,1,"▲erg3","pRS315-CtroERG3","G",8,"0.005% SDS",37,"None","G8_1"
0.5,"G9",0.097,1,"▲erg3","pRS315-CtroERG3","G",9,"0.005% SDS",37,"None","G9_1"
0.5,"G10",0.095,1,"▲erg6","pRS315-CtroERG6","G",10,"0.005% SDS",37,"None","G10_1"
0.5,"G11",0.094,1,"▲erg6","pRS315-CtroERG6","G",11,"0.005% SDS",37,"None","G11_1"
0.5,"G12",0.093,1,"▲erg6","pRS315-CtroERG6","G",12,"0.005% SDS",37,"None","G12_1"
0.75,"A1",0.095,1,"Tet-O7-ERG3","pRS315","A",1,"0.005% SDS",37,"10 µg/mL","A1_1"
0.75,"A2",0.093,1,"Tet-O7-ERG3","pRS315","A",2,"0.005% SDS",37,"10 µg/mL","A2_1"
0.75,"A3",0.095,1,"Tet-O7-ERG3","pRS315","A",3,"0.005% SDS",37,"10 µg/mL","A3_1"
0.75,"A4",0.093,1,"Tet-O7-ERG6","pRS315","A",4,"0.005% SDS",37,"10 µg/mL","A4_1"
0.75,"A5",0.093,1,"Tet-O7-ERG6","pRS315","A",5,"0.005% SDS",37,"10 µg/mL","A5_1"
0.75,"A6",0.095,1,"Tet-O7-ERG6","pRS315","A",6,"0.005% SDS",37,"10 µg/mL","A6_1"
0.75,"A7",0.095,1,"▲erg3","pRS315","A",7,"0.005% SDS",37,"None","A7_1"
0.75,"A8",0.093,1,"▲erg3","pRS315","A",8,"0.005% SDS",37,"None","A8_1"
0.75,"A9",0.094,1,"▲erg3","pRS315","A",9,"0.005% SDS",37,"None","A9_1"
0.75,"A10",0.094,1,"▲erg6","pRS315","A",10,"0.005% SDS",37,"None","A10_1"
0.75,"A11",0.103,1,"▲erg6","pRS315","A",11,"0.005% SDS",37,"None","A11_1"
0.75,"A12",0.097,1,"▲erg6","pRS315","A",12,"0.005% SDS",37,"None","A12_1"
0.75,"B1",0.094,1,"Tet-O7-ERG3","pRS315-ScerERG3","B",1,"0.005% SDS",37,"10 µg/mL","B1_1"
0.75,"B2",0.096,1,"Tet-O7-ERG3","pRS315-ScerERG3","B",2,"0.005% SDS",37,"10 µg/mL","B2_1"
0.75,"B3",0.095,1,"Tet-O7-ERG3","pRS315-ScerERG3","B",3,"0.005% SDS",37,"10 µg/mL","B3_1"
0.75,"B4",0.094,1,"Tet-O7-ERG6","pRS315-ScerERG6","B",4,"0.005% SDS",37,"10 µg/mL","B4_1"
0.75,"B5",0.095,1,"Tet-O7-ERG6","pRS315-ScerERG6","B",5,"0.005% SDS",37,"10 µg/mL","B5_1"
0.75,"B6",0.101,1,"Tet-O7-ERG6","pRS315-ScerERG6","B",6,"0.005% SDS",37,"10 µg/mL","B6_1"
0.75,"B7",0.094,1,"▲erg3","pRS315-ScerERG3","B",7,"0.005% SDS",37,"None","B7_1"
0.75,"B8",0.095,1,"▲erg3","pRS315-ScerERG3","B",8,"0.005% SDS",37,"None","B8_1"
0.75,"B9",0.097,1,"▲erg3","pRS315-ScerERG3","B",9,"0.005% SDS",37,"None","B9_1"
0.75,"B10",0.095,1,"▲erg6","pRS315-ScerERG6","B",10,"0.005% SDS",37,"None","B10_1"
0.75,"B11",0.095,1,"▲erg6","pRS315-ScerERG6","B",11,"0.005% SDS",37,"None","B11_1"
0.75,"B12",0.093,1,"▲erg6","pRS315-ScerERG6","B",12,"0.005% SDS",37,"None","B12_1"
0.75,"C1",0.095,1,"Tet-O7-ERG3","pRS315-CalbERG3","C",1,"0.005% SDS",37,"10 µg/mL","C1_1"
0.75,"C2",0.094,1,"Tet-O7-ERG3","pRS315-CalbERG3","C",2,"0.005% SDS",37,"10 µg/mL","C2_1"
0.75,"C3",0.095,1,"Tet-O7-ERG3","pRS315-CalbERG3","C",3,"0.005% SDS",37,"10 µg/mL","C3_1"
0.75,"C4",0.097,1,"Tet-O7-ERG6","pRS315-CalbERG6","C",4,"0.005% SDS",37,"10 µg/mL","C4_1"
0.75,"C5",0.095,1,"Tet-O7-ERG6","pRS315-CalbERG6","C",5,"0.005% SDS",37,"10 µg/mL","C5_1"
0.75,"C6",0.093,1,"Tet-O7-ERG6","pRS315-CalbERG6","C",6,"0.005% SDS",37,"10 µg/mL","C6_1"
0.75,"C7",0.094,1,"▲erg3","pRS315-CalbERG3","C",7,"0.005% SDS",37,"None","C7_1"
0.75,"C8",0.096,1,"▲erg3","pRS315-CalbERG3","C",8,"0.005% SDS",37,"None","C8_1"
0.75,"C9",0.096,1,"▲erg3","pRS315-CalbERG3","C",9,"0.005% SDS",37,"None","C9_1"
0.75,"C10",0.094,1,"▲erg6","pRS315-CalbERG6","C",10,"0.005% SDS",37,"None","C10_1"
0.75,"C11",0.094,1,"▲erg6","pRS315-CalbERG6","C",11,"0.005% SDS",37,"None","C11_1"
0.75,"C12",0.095,1,"▲erg6","pRS315-CalbERG6","C",12,"0.005% SDS",37,"None","C12_1"
0.75,"D1",0.095,1,"Tet-O7-ERG3","pRS315-CaurERG3","D",1,"0.005% SDS",37,"10 µg/mL","D1_1"
0.75,"D2",0.095,1,"Tet-O7-ERG3","pRS315-CaurERG3","D",2,"0.005% SDS",37,"10 µg/mL","D2_1"
0.75,"D3",0.097,1,"Tet-O7-ERG3","pRS315-CaurERG3","D",3,"0.005% SDS",37,"10 µg/mL","D3_1"
0.75,"D4",0.097,1,"Tet-O7-ERG6","pRS315-CaurERG6","D",4,"0.005% SDS",37,"10 µg/mL","D4_1"
0.75,"D5",0.097,1,"Tet-O7-ERG6","pRS315-CaurERG6","D",5,"0.005% SDS",37,"10 µg/mL","D5_1"
0.75,"D6",0.095,1,"Tet-O7-ERG6","pRS315-CaurERG6","D",6,"0.005% SDS",37,"10 µg/mL","D6_1"
0.75,"D7",0.094,1,"▲erg3","pRS315-CaurERG3","D",7,"0.005% SDS",37,"None","D7_1"
0.75,"D8",0.094,1,"▲erg3","pRS315-CaurERG3","D",8,"0.005% SDS",37,"None","D8_1"
0.75,"D9",0.096,1,"▲erg3","pRS315-CaurERG3","D",9,"0.005% SDS",37,"None","D9_1"
0.75,"D10",0.093,1,"▲erg6","pRS315-CaurERG6","D",10,"0.005% SDS",37,"None","D10_1"
0.75,"D11",0.093,1,"▲erg6","pRS315-CaurERG6","D",11,"0.005% SDS",37,"None","D11_1"
0.75,"D12",0.095,1,"▲erg6","pRS315-CaurERG6","D",12,"0.005% SDS",37,"None","D12_1"
0.75,"E1",0.094,1,"Tet-O7-ERG3","pRS315-NglaERG3","E",1,"0.005% SDS",37,"10 µg/mL","E1_1"
0.75,"E2",0.094,1,"Tet-O7-ERG3","pRS315-NglaERG3","E",2,"0.005% SDS",37,"10 µg/mL","E2_1"
0.75,"E3",0.093,1,"Tet-O7-ERG3","pRS315-NglaERG3","E",3,"0.005% SDS",37,"10 µg/mL","E3_1"
0.75,"E4",0.094,1,"Tet-O7-ERG6","pRS315-NglaERG6","E",4,"0.005% SDS",37,"10 µg/mL","E4_1"
0.75,"E5",0.096,1,"Tet-O7-ERG6","pRS315-NglaERG6","E",5,"0.005% SDS",37,"10 µg/mL","E5_1"
0.75,"E6",0.097,1,"Tet-O7-ERG6","pRS315-NglaERG6","E",6,"0.005% SDS",37,"10 µg/mL","E6_1"
0.75,"E7",0.094,1,"▲erg3","pRS315-NglaERG3","E",7,"0.005% SDS",37,"None","E7_1"
0.75,"E8",0.095,1,"▲erg3","pRS315-NglaERG3","E",8,"0.005% SDS",37,"None","E8_1"
0.75,"E9",0.094,1,"▲erg3","pRS315-NglaERG3","E",9,"0.005% SDS",37,"None","E9_1"
0.75,"E10",0.094,1,"▲erg6","pRS315-NglaERG6","E",10,"0.005% SDS",37,"None","E10_1"
0.75,"E11",0.093,1,"▲erg6","pRS315-NglaERG6","E",11,"0.005% SDS",37,"None","E11_1"
0.75,"E12",0.095,1,"▲erg6","pRS315-NglaERG6","E",12,"0.005% SDS",37,"None","E12_1"
0.75,"F1",0.095,1,"Tet-O7-ERG3","pRS315-CparERG3","F",1,"0.005% SDS",37,"10 µg/mL","F1_1"
0.75,"F2",0.094,1,"Tet-O7-ERG3","pRS315-CparERG3","F",2,"0.005% SDS",37,"10 µg/mL","F2_1"
0.75,"F3",0.094,1,"Tet-O7-ERG3","pRS315-CparERG3","F",3,"0.005% SDS",37,"10 µg/mL","F3_1"
0.75,"F4",0.096,1,"Tet-O7-ERG6","pRS315-CparERG6","F",4,"0.005% SDS",37,"10 µg/mL","F4_1"
0.75,"F5",0.096,1,"Tet-O7-ERG6","pRS315-CparERG6","F",5,"0.005% SDS",37,"10 µg/mL","F5_1"
0.75,"F6",0.096,1,"Tet-O7-ERG6","pRS315-CparERG6","F",6,"0.005% SDS",37,"10 µg/mL","F6_1"
0.75,"F7",0.094,1,"▲erg3","pRS315-CparERG3","F",7,"0.005% SDS",37,"None","F7_1"
0.75,"F8",0.095,1,"▲erg3","pRS315-CparERG3","F",8,"0.005% SDS",37,"None","F8_1"
0.75,"F9",0.097,1,"▲erg3","pRS315-CparERG3","F",9,"0.005% SDS",37,"None","F9_1"
0.75,"F10",0.093,1,"▲erg6","pRS315-CparERG6","F",10,"0.005% SDS",37,"None","F10_1"
0.75,"F11",0.095,1,"▲erg6","pRS315-CparERG6","F",11,"0.005% SDS",37,"None","F11_1"
0.75,"F12",0.095,1,"▲erg6","pRS315-CparERG6","F",12,"0.005% SDS",37,"None","F12_1"
0.75,"G1",0.094,1,"Tet-O7-ERG3","pRS315-CtroERG3","G",1,"0.005% SDS",37,"10 µg/mL","G1_1"
0.75,"G2",0.096,1,"Tet-O7-ERG3","pRS315-CtroERG3","G",2,"0.005% SDS",37,"10 µg/mL","G2_1"
0.75,"G3",0.095,1,"Tet-O7-ERG3","pRS315-CtroERG3","G",3,"0.005% SDS",37,"10 µg/mL","G3_1"
0.75,"G4",0.096,1,"Tet-O7-ERG6","pRS315-CtroERG6","G",4,"0.005% SDS",37,"10 µg/mL","G4_1"
0.75,"G5",0.096,1,"Tet-O7-ERG6","pRS315-CtroERG6","G",5,"0.005% SDS",37,"10 µg/mL","G5_1"
0.75,"G6",0.095,1,"Tet-O7-ERG6","pRS315-CtroERG6","G",6,"0.005% SDS",37,"10 µg/mL","G6_1"
0.75,"G7",0.093,1,"▲erg3","pRS315-CtroERG3","G",7,"0.005% SDS",37,"None","G7_1"
0.75,"G8",0.095,1,"▲erg3","pRS315-CtroERG3","G",8,"0.005% SDS",37,"None","G8_1"
0.75,"G9",0.097,1,"▲erg3","pRS315-CtroERG3","G",9,"0.005% SDS",37,"None","G9_1"
0.75,"G10",0.095,1,"▲erg6","pRS315-CtroERG6","G",10,"0.005% SDS",37,"None","G10_1"
0.75,"G11",0.095,1,"▲erg6","pRS315-CtroERG6","G",11,"0.005% SDS",37,"None","G11_1"
0.75,"G12",0.093,1,"▲erg6","pRS315-CtroERG6","G",12,"0.005% SDS",37,"None","G12_1"
1,"A1",0.094,1,"Tet-O7-ERG3","pRS315","A",1,"0.005% SDS",37,"10 µg/mL","A1_1"
1,"A2",0.093,1,"Tet-O7-ERG3","pRS315","A",2,"0.005% SDS",37,"10 µg/mL","A2_1"
1,"A3",0.095,1,"Tet-O7-ERG3","pRS315","A",3,"0.005% SDS",37,"10 µg/mL","A3_1"
1,"A4",0.093,1,"Tet-O7-ERG6","pRS315","A",4,"0.005% SDS",37,"10 µg/mL","A4_1"
1,"A5",0.093,1,"Tet-O7-ERG6","pRS315","A",5,"0.005% SDS",37,"10 µg/mL","A5_1"
1,"A6",0.095,1,"Tet-O7-ERG6","pRS315","A",6,"0.005% SDS",37,"10 µg/mL","A6_1"
1,"A7",0.095,1,"▲erg3","pRS315","A",7,"0.005% SDS",37,"None","A7_1"
1,"A8",0.093,1,"▲erg3","pRS315","A",8,"0.005% SDS",37,"None","A8_1"
1,"A9",0.094,1,"▲erg3","pRS315","A",9,"0.005% SDS",37,"None","A9_1"
1,"A10",0.094,1,"▲erg6","pRS315","A",10,"0.005% SDS",37,"None","A10_1"
1,"A11",0.103,1,"▲erg6","pRS315","A",11,"0.005% SDS",37,"None","A11_1"
1,"A12",0.098,1,"▲erg6","pRS315","A",12,"0.005% SDS",37,"None","A12_1"
1,"B1",0.094,1,"Tet-O7-ERG3","pRS315-ScerERG3","B",1,"0.005% SDS",37,"10 µg/mL","B1_1"
1,"B2",0.096,1,"Tet-O7-ERG3","pRS315-ScerERG3","B",2,"0.005% SDS",37,"10 µg/mL","B2_1"
1,"B3",0.096,1,"Tet-O7-ERG3","pRS315-ScerERG3","B",3,"0.005% SDS",37,"10 µg/mL","B3_1"
1,"B4",0.094,1,"Tet-O7-ERG6","pRS315-ScerERG6","B",4,"0.005% SDS",37,"10 µg/mL","B4_1"
1,"B5",0.095,1,"Tet-O7-ERG6","pRS315-ScerERG6","B",5,"0.005% SDS",37,"10 µg/mL","B5_1"
1,"B6",0.103,1,"Tet-O7-ERG6","pRS315-ScerERG6","B",6,"0.005% SDS",37,"10 µg/mL","B6_1"
1,"B7",0.094,1,"▲erg3","pRS315-ScerERG3","B",7,"0.005% SDS",37,"None","B7_1"
1,"B8",0.095,1,"▲erg3","pRS315-ScerERG3","B",8,"0.005% SDS",37,"None","B8_1"
1,"B9",0.097,1,"▲erg3","pRS315-ScerERG3","B",9,"0.005% SDS",37,"None","B9_1"
1,"B10",0.095,1,"▲erg6","pRS315-ScerERG6","B",10,"0.005% SDS",37,"None","B10_1"
1,"B11",0.094,1,"▲erg6","pRS315-ScerERG6","B",11,"0.005% SDS",37,"None","B11_1"
1,"B12",0.093,1,"▲erg6","pRS315-ScerERG6","B",12,"0.005% SDS",37,"None","B12_1"
1,"C1",0.095,1,"Tet-O7-ERG3","pRS315-CalbERG3","C",1,"0.005% SDS",37,"10 µg/mL","C1_1"
1,"C2",0.093,1,"Tet-O7-ERG3","pRS315-CalbERG3","C",2,"0.005% SDS",37,"10 µg/mL","C2_1"
1,"C3",0.095,1,"Tet-O7-ERG3","pRS315-CalbERG3","C",3,"0.005% SDS",37,"10 µg/mL","C3_1"
1,"C4",0.097,1,"Tet-O7-ERG6","pRS315-CalbERG6","C",4,"0.005% SDS",37,"10 µg/mL","C4_1"
1,"C5",0.095,1,"Tet-O7-ERG6","pRS315-CalbERG6","C",5,"0.005% SDS",37,"10 µg/mL","C5_1"
1,"C6",0.093,1,"Tet-O7-ERG6","pRS315-CalbERG6","C",6,"0.005% SDS",37,"10 µg/mL","C6_1"
1,"C7",0.094,1,"▲erg3","pRS315-CalbERG3","C",7,"0.005% SDS",37,"None","C7_1"
1,"C8",0.096,1,"▲erg3","pRS315-CalbERG3","C",8,"0.005% SDS",37,"None","C8_1"
1,"C9",0.096,1,"▲erg3","pRS315-CalbERG3","C",9,"0.005% SDS",37,"None","C9_1"
1,"C10",0.094,1,"▲erg6","pRS315-CalbERG6","C",10,"0.005% SDS",37,"None","C10_1"
1,"C11",0.094,1,"▲erg6","pRS315-CalbERG6","C",11,"0.005% SDS",37,"None","C11_1"
1,"C12",0.096,1,"▲erg6","pRS315-CalbERG6","C",12,"0.005% SDS",37,"None","C12_1"
1,"D1",0.095,1,"Tet-O7-ERG3","pRS315-CaurERG3","D",1,"0.005% SDS",37,"10 µg/mL","D1_1"
1,"D2",0.095,1,"Tet-O7-ERG3","pRS315-CaurERG3","D",2,"0.005% SDS",37,"10 µg/mL","D2_1"
1,"D3",0.097,1,"Tet-O7-ERG3","pRS315-CaurERG3","D",3,"0.005% SDS",37,"10 µg/mL","D3_1"
1,"D4",0.097,1,"Tet-O7-ERG6","pRS315-CaurERG6","D",4,"0.005% SDS",37,"10 µg/mL","D4_1"
1,"D5",0.097,1,"Tet-O7-ERG6","pRS315-CaurERG6","D",5,"0.005% SDS",37,"10 µg/mL","D5_1"
1,"D6",0.095,1,"Tet-O7-ERG6","pRS315-CaurERG6","D",6,"0.005% SDS",37,"10 µg/mL","D6_1"
1,"D7",0.093,1,"▲erg3","pRS315-CaurERG3","D",7,"0.005% SDS",37,"None","D7_1"
1,"D8",0.094,1,"▲erg3","pRS315-CaurERG3","D",8,"0.005% SDS",37,"None","D8_1"
1,"D9",0.096,1,"▲erg3","pRS315-CaurERG3","D",9,"0.005% SDS",37,"None","D9_1"
1,"D10",0.093,1,"▲erg6","pRS315-CaurERG6","D",10,"0.005% SDS",37,"None","D10_1"
1,"D11",0.093,1,"▲erg6","pRS315-CaurERG6","D",11,"0.005% SDS",37,"None","D11_1"
1,"D12",0.094,1,"▲erg6","pRS315-CaurERG6","D",12,"0.005% SDS",37,"None","D12_1"
1,"E1",0.094,1,"Tet-O7-ERG3","pRS315-NglaERG3","E",1,"0.005% SDS",37,"10 µg/mL","E1_1"
1,"E2",0.094,1,"Tet-O7-ERG3","pRS315-NglaERG3","E",2,"0.005% SDS",37,"10 µg/mL","E2_1"
1,"E3",0.093,1,"Tet-O7-ERG3","pRS315-NglaERG3","E",3,"0.005% SDS",37,"10 µg/mL","E3_1"
1,"E4",0.094,1,"Tet-O7-ERG6","pRS315-NglaERG6","E",4,"0.005% SDS",37,"10 µg/mL","E4_1"
1,"E5",0.096,1,"Tet-O7-ERG6","pRS315-NglaERG6","E",5,"0.005% SDS",37,"10 µg/mL","E5_1"
1,"E6",0.097,1,"Tet-O7-ERG6","pRS315-NglaERG6","E",6,"0.005% SDS",37,"10 µg/mL","E6_1"
1,"E7",0.094,1,"▲erg3","pRS315-NglaERG3","E",7,"0.005% SDS",37,"None","E7_1"
1,"E8",0.095,1,"▲erg3","pRS315-NglaERG3","E",8,"0.005% SDS",37,"None","E8_1"
1,"E9",0.094,1,"▲erg3","pRS315-NglaERG3","E",9,"0.005% SDS",37,"None","E9_1"
1,"E10",0.094,1,"▲erg6","pRS315-NglaERG6","E",10,"0.005% SDS",37,"None","E10_1"
1,"E11",0.093,1,"▲erg6","pRS315-NglaERG6","E",11,"0.005% SDS",37,"None","E11_1"
1,"E12",0.095,1,"▲erg6","pRS315-NglaERG6","E",12,"0.005% SDS",37,"None","E12_1"
1,"F1",0.095,1,"Tet-O7-ERG3","pRS315-CparERG3","F",1,"0.005% SDS",37,"10 µg/mL","F1_1"
1,"F2",0.094,1,"Tet-O7-ERG3","pRS315-CparERG3","F",2,"0.005% SDS",37,"10 µg/mL","F2_1"
1,"F3",0.094,1,"Tet-O7-ERG3","pRS315-CparERG3","F",3,"0.005% SDS",37,"10 µg/mL","F3_1"
1,"F4",0.096,1,"Tet-O7-ERG6","pRS315-CparERG6","F",4,"0.005% SDS",37,"10 µg/mL","F4_1"
1,"F5",0.096,1,"Tet-O7-ERG6","pRS315-CparERG6","F",5,"0.005% SDS",37,"10 µg/mL","F5_1"
1,"F6",0.096,1,"Tet-O7-ERG6","pRS315-CparERG6","F",6,"0.005% SDS",37,"10 µg/mL","F6_1"
1,"F7",0.094,1,"▲erg3","pRS315-CparERG3","F",7,"0.005% SDS",37,"None","F7_1"
1,"F8",0.095,1,"▲erg3","pRS315-CparERG3","F",8,"0.005% SDS",37,"None","F8_1"
1,"F9",0.097,1,"▲erg3","pRS315-CparERG3","F",9,"0.005% SDS",37,"None","F9_1"
1,"F10",0.093,1,"▲erg6","pRS315-CparERG6","F",10,"0.005% SDS",37,"None","F10_1"
1,"F11",0.095,1,"▲erg6","pRS315-CparERG6","F",11,"0.005% SDS",37,"None","F11_1"
1,"F12",0.095,1,"▲erg6","pRS315-CparERG6","F",12,"0.005% SDS",37,"None","F12_1"
1,"G1",0.093,1,"Tet-O7-ERG3","pRS315-CtroERG3","G",1,"0.005% SDS",37,"10 µg/mL","G1_1"
1,"G2",0.095,1,"Tet-O7-ERG3","pRS315-CtroERG3","G",2,"0.005% SDS",37,"10 µg/mL","G2_1"
1,"G3",0.095,1,"Tet-O7-ERG3","pRS315-CtroERG3","G",3,"0.005% SDS",37,"10 µg/mL","G3_1"
1,"G4",0.096,1,"Tet-O7-ERG6","pRS315-CtroERG6","G",4,"0.005% SDS",37,"10 µg/mL","G4_1"
1,"G5",0.095,1,"Tet-O7-ERG6","pRS315-CtroERG6","G",5,"0.005% SDS",37,"10 µg/mL","G5_1"
1,"G6",0.094,1,"Tet-O7-ERG6","pRS315-CtroERG6","G",6,"0.005% SDS",37,"10 µg/mL","G6_1"
1,"G7",0.092,1,"▲erg3","pRS315-CtroERG3","G",7,"0.005% SDS",37,"None","G7_1"
1,"G8",0.096,1,"▲erg3","pRS315-CtroERG3","G",8,"0.005% SDS",37,"None","G8_1"
1,"G9",0.097,1,"▲erg3","pRS315-CtroERG3","G",9,"0.005% SDS",37,"None","G9_1"
1,"G10",0.095,1,"▲erg6","pRS315-CtroERG6","G",10,"0.005% SDS",37,"None","G10_1"
1,"G11",0.095,1,"▲erg6","pRS315-CtroERG6","G",11,"0.005% SDS",37,"None","G11_1"
1,"G12",0.094,1,"▲erg6","pRS315-CtroERG6","G",12,"0.005% SDS",37,"None","G12_1"
1.25,"A1",0.094,1,"Tet-O7-ERG3","pRS315","A",1,"0.005% SDS",37,"10 µg/mL","A1_1"
1.25,"A2",0.093,1,"Tet-O7-ERG3","pRS315","A",2,"0.005% SDS",37,"10 µg/mL","A2_1"
1.25,"A3",0.095,1,"Tet-O7-ERG3","pRS315","A",3,"0.005% SDS",37,"10 µg/mL","A3_1"
1.25,"A4",0.093,1,"Tet-O7-ERG6","pRS315","A",4,"0.005% SDS",37,"10 µg/mL","A4_1"
1.25,"A5",0.093,1,"Tet-O7-ERG6","pRS315","A",5,"0.005% SDS",37,"10 µg/mL","A5_1"
1.25,"A6",0.095,1,"Tet-O7-ERG6","pRS315","A",6,"0.005% SDS",37,"10 µg/mL","A6_1"
1.25,"A7",0.095,1,"▲erg3","pRS315","A",7,"0.005% SDS",37,"None","A7_1"
1.25,"A8",0.093,1,"▲erg3","pRS315","A",8,"0.005% SDS",37,"None","A8_1"
1.25,"A9",0.094,1,"▲erg3","pRS315","A",9,"0.005% SDS",37,"None","A9_1"
1.25,"A10",0.094,1,"▲erg6","pRS315","A",10,"0.005% SDS",37,"None","A10_1"
1.25,"A11",0.103,1,"▲erg6","pRS315","A",11,"0.005% SDS",37,"None","A11_1"
1.25,"A12",0.098,1,"▲erg6","pRS315","A",12,"0.005% SDS",37,"None","A12_1"
1.25,"B1",0.094,1,"Tet-O7-ERG3","pRS315-ScerERG3","B",1,"0.005% SDS",37,"10 µg/mL","B1_1"
1.25,"B2",0.095,1,"Tet-O7-ERG3","pRS315-ScerERG3","B",2,"0.005% SDS",37,"10 µg/mL","B2_1"
1.25,"B3",0.095,1,"Tet-O7-ERG3","pRS315-ScerERG3","B",3,"0.005% SDS",37,"10 µg/mL","B3_1"
1.25,"B4",0.095,1,"Tet-O7-ERG6","pRS315-ScerERG6","B",4,"0.005% SDS",37,"10 µg/mL","B4_1"
1.25,"B5",0.095,1,"Tet-O7-ERG6","pRS315-ScerERG6","B",5,"0.005% SDS",37,"10 µg/mL","B5_1"
1.25,"B6",0.106,1,"Tet-O7-ERG6","pRS315-ScerERG6","B",6,"0.005% SDS",37,"10 µg/mL","B6_1"
1.25,"B7",0.094,1,"▲erg3","pRS315-ScerERG3","B",7,"0.005% SDS",37,"None","B7_1"
1.25,"B8",0.095,1,"▲erg3","pRS315-ScerERG3","B",8,"0.005% SDS",37,"None","B8_1"
1.25,"B9",0.097,1,"▲erg3","pRS315-ScerERG3","B",9,"0.005% SDS",37,"None","B9_1"
1.25,"B10",0.095,1,"▲erg6","pRS315-ScerERG6","B",10,"0.005% SDS",37,"None","B10_1"
1.25,"B11",0.095,1,"▲erg6","pRS315-ScerERG6","B",11,"0.005% SDS",37,"None","B11_1"
1.25,"B12",0.093,1,"▲erg6","pRS315-ScerERG6","B",12,"0.005% SDS",37,"None","B12_1"
1.25,"C1",0.095,1,"Tet-O7-ERG3","pRS315-CalbERG3","C",1,"0.005% SDS",37,"10 µg/mL","C1_1"
1.25,"C2",0.094,1,"Tet-O7-ERG3","pRS315-CalbERG3","C",2,"0.005% SDS",37,"10 µg/mL","C2_1"
1.25,"C3",0.096,1,"Tet-O7-ERG3","pRS315-CalbERG3","C",3,"0.005% SDS",37,"10 µg/mL","C3_1"
1.25,"C4",0.097,1,"Tet-O7-ERG6","pRS315-CalbERG6","C",4,"0.005% SDS",37,"10 µg/mL","C4_1"
1.25,"C5",0.095,1,"Tet-O7-ERG6","pRS315-CalbERG6","C",5,"0.005% SDS",37,"10 µg/mL","C5_1"
1.25,"C6",0.093,1,"Tet-O7-ERG6","pRS315-CalbERG6","C",6,"0.005% SDS",37,"10 µg/mL","C6_1"
1.25,"C7",0.094,1,"▲erg3","pRS315-CalbERG3","C",7,"0.005% SDS",37,"None","C7_1"
1.25,"C8",0.096,1,"▲erg3","pRS315-CalbERG3","C",8,"0.005% SDS",37,"None","C8_1"
1.25,"C9",0.096,1,"▲erg3","pRS315-CalbERG3","C",9,"0.005% SDS",37,"None","C9_1"
